date_time,p_f,p_r,f_p,f_r,c_p,c_r,ph_f,t_f
2021-06-01T14:16:27Z,-0.003,0.052,0.068,1.031,421.333,16.05,7.461,20.126
2021-06-01T14:16:27Z,-0.003,0.052,0.068,1.019,421.741,15.988,7.461,20.131
2021-06-01T14:16:27Z,0.596,0.052,0.068,1.027,421.741,15.984,7.461,20.131
2021-06-01T14:16:28Z,0.283,0.051,0.068,1.023,422.15,15.986,7.461,20.126
2021-06-01T14:16:28Z,0.165,0.045,0.068,1.035,422.15,15.986,7.46,20.126
2021-06-01T14:16:28Z,0.121,0.051,0.068,1.076,421.333,15.984,7.46,20.126
2021-06-01T14:16:28Z,0.094,0.052,0.068,1.039,421.741,15.986,7.46,20.126
2021-06-01T14:16:29Z,0.076,0.051,0.068,1.023,421.741,15.986,7.46,20.126
2021-06-01T14:16:29Z,0.064,0.052,0.068,1.015,422.558,15.984,7.458,20.126
2021-06-01T14:16:29Z,0.055,0.052,0.068,1.023,421.741,15.986,7.45,20.126
2021-06-01T14:16:29Z,0.048,0.052,0.068,1.011,422.15,15.984,7.452,20.126
2021-06-01T14:16:30Z,0.043,0.052,0.068,1.023,421.333,15.92,7.456,20.126
2021-06-01T14:16:30Z,0.038,0.052,0.068,1.015,421.333,15.918,7.458,20.122
2021-06-01T14:16:30Z,0.034,0.051,0.068,1.019,421.333,15.918,7.459,20.122
2021-06-01T14:16:30Z,0.031,0.051,0.068,1.031,422.15,15.92,7.453,20.122
2021-06-01T14:16:31Z,0.029,0.052,0.068,1.039,421.333,15.92,7.448,20.122
2021-06-01T14:16:31Z,0.026,0.052,0.068,1.035,421.333,15.918,7.454,20.126
2021-06-01T14:16:31Z,0.024,0.052,0.068,1.023,421.741,15.918,7.458,20.122
2021-06-01T14:16:31Z,0.022,0.05,0.068,1.023,421.741,15.918,7.459,20.126
2021-06-01T14:16:32Z,0.021,0.052,0.068,1.027,420.924,15.915,7.46,20.122
2021-06-01T14:16:32Z,0.019,0.052,0.068,1.027,420.516,15.918,7.46,20.122
2021-06-01T14:16:32Z,0.018,0.052,0.068,1.035,420.924,15.918,7.46,20.122
2021-06-01T14:16:32Z,0.017,0.052,0.068,1.039,422.558,15.92,7.46,20.118
2021-06-01T14:16:33Z,0.016,0.052,0.068,1.023,421.333,15.851,7.457,20.122
2021-06-01T14:16:33Z,0.015,0.052,0.068,1.015,421.333,15.853,7.449,20.118
2021-06-01T14:16:33Z,0.014,0.052,0.068,1.023,421.333,15.849,7.451,20.118
2021-06-01T14:16:33Z,0.013,0.052,0.068,1.015,421.741,15.853,7.456,20.122
2021-06-01T14:16:34Z,0.012,0.052,0.068,1.023,421.333,15.855,7.453,20.126
2021-06-01T14:16:34Z,0.012,0.052,0.068,1.007,422.15,15.853,7.449,20.126
2021-06-01T14:16:34Z,0.011,0.052,0.068,1.044,421.741,15.858,7.453,20.122
2021-06-01T14:16:34Z,0.01,0.052,0.068,1.019,421.741,15.853,7.458,20.122
2021-06-01T14:16:35Z,0.01,0.052,0.068,1.023,422.15,15.851,7.452,20.122
2021-06-01T14:16:35Z,0.009,0.052,0.068,1.023,421.741,15.851,7.448,20.122
2021-06-01T14:16:35Z,0.009,0.052,0.068,1.011,420.924,15.853,7.455,20.122
2021-06-01T14:16:35Z,0.009,0.052,0.068,1.019,422.558,15.853,7.457,20.122
2021-06-01T14:16:36Z,0.005,0.051,0.068,1.027,421.741,15.851,7.451,20.122
2021-06-01T14:16:36Z,0.008,0.052,0.068,1.011,422.15,15.853,7.448,20.126
2021-06-01T14:16:36Z,0.007,0.051,0.068,1.039,422.15,15.851,7.447,20.122
2021-06-01T14:16:36Z,0.007,0.052,0.068,0.99,422.15,15.853,7.446,20.122
2021-06-01T14:16:37Z,0.006,0.051,0.068,1.027,421.333,15.858,7.445,20.122
2021-06-01T14:16:37Z,0.005,0.051,0.068,1.023,422.15,15.853,7.445,20.126
2021-06-01T14:16:37Z,0.006,0.052,0.068,1.027,421.333,15.853,7.445,20.126
2021-06-01T14:16:37Z,0.006,0.052,0.068,1.031,421.333,15.86,7.445,20.122
2021-06-01T14:16:38Z,0.005,0.052,0.068,1.031,422.15,15.855,7.445,20.126
2021-06-01T14:16:38Z,0.005,0.052,0.068,1.035,422.15,15.853,7.446,20.118
2021-06-01T14:16:38Z,-0.001,0.045,0.068,1.023,422.15,15.855,7.445,20.122
2021-06-01T14:16:38Z,0.005,0.051,0.068,1.015,422.15,15.855,7.446,20.122
2021-06-01T14:16:39Z,0.004,0.052,0.068,1.019,422.15,15.853,7.445,20.122
2021-06-01T14:16:39Z,0.004,0.051,0.068,1.015,422.558,15.789,7.445,20.122
2021-06-01T14:16:39Z,0.004,0.051,0.068,1.023,422.15,15.791,7.446,20.118
2021-06-01T14:16:39Z,0.004,0.051,0.068,1.019,421.741,15.789,7.454,20.118
2021-06-01T14:16:40Z,0.003,0.051,0.068,1.023,422.15,15.787,7.458,20.122
2021-06-01T14:16:40Z,0.003,0.051,0.068,1.019,421.741,15.789,7.459,20.122
2021-06-01T14:16:40Z,0.003,0.051,0.068,1.023,422.15,15.791,7.457,20.122
2021-06-01T14:16:40Z,0.003,0.051,0.068,1.015,422.15,15.789,7.45,20.126
2021-06-01T14:16:41Z,0.003,0.051,0.068,1.023,421.741,15.789,7.452,20.118
2021-06-01T14:16:41Z,0.003,0.052,0.068,1.019,422.15,15.787,7.456,20.122
2021-06-01T14:16:41Z,0.003,0.052,0.068,1.019,422.15,15.787,7.458,20.122
2021-06-01T14:16:41Z,0.002,0.051,0.068,1.019,422.558,15.787,7.46,20.122
2021-06-01T14:16:42Z,0.002,0.051,0.068,1.019,421.741,15.787,7.454,20.122
2021-06-01T14:16:42Z,0.002,0.052,0.068,0.994,421.333,15.789,7.449,20.122
2021-06-01T14:16:42Z,0.002,0.052,0.068,0.99,421.741,15.787,7.447,20.118
2021-06-01T14:16:42Z,0.002,0.052,0.068,0.978,422.558,15.789,7.446,20.122
2021-06-01T14:16:43Z,0.002,0.051,0.068,1.015,421.741,15.791,7.454,20.122
2021-06-01T14:16:43Z,0.001,0.051,0.068,1.023,422.558,15.785,7.456,20.126
2021-06-01T14:16:43Z,0.002,0.052,0.068,1.019,421.741,15.791,7.45,20.126
2021-06-01T14:16:43Z,0.001,0.052,0.068,0.994,421.741,15.789,7.449,20.122
2021-06-01T14:16:44Z,0.001,0.051,0.068,0.978,422.558,15.789,7.455,20.122
2021-06-01T14:16:44Z,0.001,0.051,0.068,1.023,422.558,15.791,7.455,20.118
2021-06-01T14:16:44Z,0.63,0.052,0.068,1.023,422.15,15.791,7.45,20.122
2021-06-01T14:16:44Z,0.454,0.052,0.068,1.019,421.741,15.754,7.451,20.122
2021-06-01T14:16:45Z,0.395,0.052,0.068,1.452,422.15,15.717,7.456,20.126
2021-06-01T14:16:45Z,0.384,0.052,0.068,2.164,422.558,15.719,7.453,20.118
2021-06-01T14:16:45Z,0.382,0.052,0.068,2.503,422.558,15.711,7.449,20.118
2021-06-01T14:16:45Z,0.381,0.052,0.068,2.757,421.741,15.708,7.447,20.122
2021-06-01T14:16:46Z,0.38,0.051,0.068,2.969,421.741,15.708,7.446,20.122
2021-06-01T14:16:46Z,0.38,0.052,0.068,2.92,421.741,15.713,7.445,20.122
2021-06-01T14:16:46Z,0.381,0.052,0.068,2.965,421.741,15.711,7.445,20.122
2021-06-01T14:16:46Z,0.381,0.051,0.068,2.961,421.741,15.708,7.445,20.126
2021-06-01T14:16:47Z,0.381,0.051,0.068,2.994,421.741,15.708,7.445,20.126
2021-06-01T14:16:47Z,0.381,0.051,0.068,3.027,422.15,15.715,7.445,20.118
2021-06-01T14:16:47Z,0.381,0.052,0.068,3.002,422.15,15.711,7.445,20.126
2021-06-01T14:16:47Z,0.382,0.052,0.068,2.994,422.15,15.708,7.445,20.122
2021-06-01T14:16:48Z,0.382,0.051,0.068,3.01,422.15,15.708,7.446,20.126
2021-06-01T14:16:48Z,0.382,0.052,0.068,3.002,422.15,15.711,7.445,20.122
2021-06-01T14:16:48Z,0.382,0.048,0.068,2.994,422.558,15.644,7.446,20.126
2021-06-01T14:16:48Z,0.381,0.052,0.068,3.014,422.15,15.644,7.446,20.122
2021-06-01T14:16:49Z,0.38,0.052,0.068,3.018,422.15,15.646,7.445,20.126
2021-06-01T14:16:49Z,0.381,0.051,0.068,3.027,421.741,15.646,7.445,20.122
2021-06-01T14:16:49Z,0.38,0.054,0.068,3.881,436.857,15.742,7.454,20.1
2021-06-01T14:16:49Z,0.38,0.073,0.068,3.194,432.772,15.735,7.453,20.105
2021-06-01T14:16:50Z,0.381,0.107,0.068,6.208,433.589,15.727,7.452,20.113
2021-06-01T14:16:50Z,0.381,0.139,0.068,10.199,432.363,15.721,7.453,20.113
2021-06-01T14:16:50Z,0.381,0.154,0.068,11.107,433.589,15.727,7.473,20.113
2021-06-01T14:16:50Z,0.38,0.168,0.068,10.575,432.772,15.742,7.487,20.096
2021-06-01T14:16:51Z,0.38,0.178,0.068,11.147,433.589,15.719,7.487,20.105
2021-06-01T14:16:51Z,0.378,0.185,0.068,10.129,434.406,15.717,7.487,20.113
2021-06-01T14:16:51Z,0.378,0.194,0.068,9.16,432.772,15.723,7.48,20.122
2021-06-01T14:16:51Z,0.377,0.2,0.068,12.035,432.363,15.733,7.476,20.096
2021-06-01T14:16:52Z,0.376,0.208,0.068,10.685,431.955,15.731,7.474,20.113
2021-06-01T14:16:52Z,0.375,0.215,0.068,10.616,431.955,15.735,7.474,20.122
2021-06-01T14:16:52Z,0.375,0.221,0.068,10.416,435.223,15.744,7.474,20.1
2021-06-01T14:16:52Z,0.373,0.228,0.068,10.211,433.997,15.725,7.474,20.092
2021-06-01T14:16:53Z,0.374,0.239,0.068,9.512,433.997,15.725,7.474,20.1
2021-06-01T14:16:53Z,0.373,0.253,0.068,11.287,433.18,15.725,7.474,20.079
2021-06-01T14:16:53Z,0.372,0.274,0.068,13.707,433.18,15.737,7.473,20.122
2021-06-01T14:16:53Z,0.374,0.299,0.068,17.588,435.631,15.727,7.471,20.109
2021-06-01T14:16:54Z,0.375,0.327,0.068,21.898,433.589,15.661,7.468,20.096
2021-06-01T14:16:54Z,0.376,0.352,0.068,25.758,432.772,15.655,7.468,20.1
2021-06-01T14:16:54Z,0.376,0.372,0.068,28.403,433.589,15.657,7.467,20.109
2021-06-01T14:16:54Z,0.378,0.389,0.068,29.638,432.772,15.669,7.467,20.118
2021-06-01T14:16:55Z,0.38,0.412,0.068,31.813,433.18,15.671,7.467,20.131
2021-06-01T14:16:55Z,0.388,0.43,0.068,34.439,433.997,15.667,7.468,20.109
2021-06-01T14:16:55Z,0.401,0.451,0.068,35.649,433.589,15.601,7.467,20.109
2021-06-01T14:16:55Z,0.417,0.465,0.068,36.7,431.955,15.597,7.468,20.113
2021-06-01T14:16:56Z,0.438,0.479,0.068,37.411,433.997,15.539,7.467,20.109
2021-06-01T14:16:56Z,0.463,0.494,0.068,38.687,433.18,15.53,7.466,20.109
2021-06-01T14:16:56Z,0.485,0.508,0.068,39.354,433.18,15.526,7.467,20.126
2021-06-01T14:16:56Z,0.511,0.513,0.068,39.991,434.406,15.46,7.468,20.126
2021-06-01T14:16:57Z,0.536,0.524,0.068,40.331,433.18,15.404,7.467,20.113
2021-06-01T14:16:57Z,0.564,0.545,0.068,40.65,432.772,15.342,7.467,20.105
2021-06-01T14:16:57Z,0.589,0.558,0.068,41.271,434.814,15.336,7.467,20.113
2021-06-01T14:16:57Z,0.618,0.563,0.068,41.427,434.406,15.274,7.467,20.126
2021-06-01T14:16:58Z,0.641,0.577,0.068,41.427,433.997,15.121,7.467,20.122
2021-06-01T14:16:58Z,0.663,0.588,0.068,42.016,434.406,15.112,7.467,20.148
2021-06-01T14:16:58Z,0.687,0.595,0.068,42.273,433.589,15.067,7.468,20.126
2021-06-01T14:16:58Z,0.711,0.613,0.068,43.279,433.997,14.924,7.467,20.113
2021-06-01T14:16:59Z,0.73,0.618,0.068,43.152,433.589,14.94,7.467,20.131
2021-06-01T14:16:59Z,0.751,0.63,0.068,43.434,432.772,14.793,7.468,20.131
2021-06-01T14:16:59Z,0.772,0.641,0.068,44.24,433.589,14.735,7.468,20.131
2021-06-01T14:16:59Z,0.785,0.651,0.068,44.052,435.223,14.661,7.466,20.122
2021-06-01T14:17:00Z,0.802,0.656,0.068,44.559,431.955,14.595,7.467,20.126
2021-06-01T14:17:00Z,0.819,0.667,0.068,44.747,433.18,14.537,7.466,20.126
2021-06-01T14:17:00Z,0.83,0.68,0.068,44.743,434.406,14.531,7.467,20.148
2021-06-01T14:17:00Z,0.843,0.689,0.068,45.36,433.997,14.466,7.467,20.118
2021-06-01T14:17:01Z,0.854,0.697,0.068,45.79,433.18,14.392,7.467,20.105
2021-06-01T14:17:01Z,0.859,0.705,0.068,46.203,431.955,14.406,7.467,20.139
2021-06-01T14:17:01Z,0.868,0.717,0.068,46.178,433.589,14.402,7.466,20.135
2021-06-01T14:17:01Z,0.872,0.724,0.068,45.822,432.772,14.52,7.467,20.113
2021-06-01T14:17:02Z,0.876,0.732,0.068,46.293,432.772,14.593,7.467,20.122
2021-06-01T14:17:02Z,0.879,0.732,0.068,46.546,433.997,14.717,7.467,20.105
2021-06-01T14:17:02Z,0.879,0.734,0.068,46.411,433.589,14.911,7.467,20.113
2021-06-01T14:17:02Z,0.882,0.75,0.068,46.227,433.997,15.114,7.467,20.109
2021-06-01T14:17:03Z,0.882,0.761,0.068,46.55,432.363,15.35,7.467,20.139
2021-06-01T14:17:03Z,0.882,0.771,0.068,47.9,431.955,15.593,7.468,20.1
2021-06-01T14:17:03Z,0.88,0.778,0.068,48.28,434.406,15.86,7.467,20.1
2021-06-01T14:17:03Z,0.878,0.784,0.068,48.186,433.589,16.187,7.467,20.113
2021-06-01T14:17:04Z,0.875,0.792,0.068,47.81,433.997,16.452,7.467,20.105
2021-06-01T14:17:04Z,0.871,0.797,0.068,48.219,433.18,16.783,7.467,20.105
2021-06-01T14:17:04Z,0.869,0.805,0.068,48.419,433.997,17.133,7.467,20.105
2021-06-01T14:17:04Z,0.865,0.813,0.068,48.035,434.406,17.464,7.467,20.096
2021-06-01T14:17:05Z,0.854,0.795,0.068,47.973,433.589,17.787,7.467,20.092
2021-06-01T14:17:05Z,0.851,0.812,0.068,48.672,430.729,18.143,7.467,20.079
2021-06-01T14:17:05Z,0.846,0.821,0.068,48.869,430.729,18.474,7.467,20.092
2021-06-01T14:17:05Z,0.844,0.829,0.068,49.314,435.223,18.857,7.467,20.087
2021-06-01T14:17:06Z,0.839,0.84,0.068,49.466,433.18,19.203,7.467,20.075
2021-06-01T14:17:06Z,0.833,0.845,0.068,49.891,432.363,19.553,7.467,20.07
2021-06-01T14:17:06Z,0.836,0.856,0.068,50.104,432.363,19.942,7.466,20.053
2021-06-01T14:17:06Z,0.831,0.86,0.068,50.361,432.772,20.279,7.466,20.062
2021-06-01T14:17:07Z,0.828,0.862,0.068,50.185,431.955,20.636,7.468,20.066
2021-06-01T14:17:07Z,0.824,0.857,0.068,50.034,433.589,20.963,7.466,20.066
2021-06-01T14:17:07Z,0.819,0.875,0.068,49.871,431.955,21.317,7.467,20.062
2021-06-01T14:17:07Z,0.817,0.861,0.068,49.989,433.18,21.66,7.466,20.062
2021-06-01T14:17:08Z,0.814,0.869,0.068,50.034,433.997,21.987,7.467,20.057
2021-06-01T14:17:08Z,0.808,0.882,0.068,50.504,433.18,22.261,7.467,20.031
2021-06-01T14:17:08Z,0.807,0.887,0.068,51.015,432.772,22.592,7.467,20.049
2021-06-01T14:17:08Z,0.805,0.873,0.068,50.701,433.589,22.94,7.466,20.049
2021-06-01T14:17:09Z,0.802,0.896,0.068,50.128,433.589,23.207,7.467,20.036
2021-06-01T14:17:09Z,0.802,0.901,0.068,50.643,432.772,23.48,7.467,20.04
2021-06-01T14:17:09Z,0.799,0.904,0.068,50.889,431.546,23.751,7.467,20.036
2021-06-01T14:17:09Z,0.799,0.889,0.068,51.073,432.772,23.964,7.467,20.027
2021-06-01T14:17:10Z,0.798,0.911,0.068,50.987,433.589,24.265,7.466,20.014
2021-06-01T14:17:10Z,0.798,0.916,0.068,50.95,431.955,24.631,7.466,20.031
2021-06-01T14:17:10Z,0.799,0.916,0.068,51.408,432.772,24.824,7.467,20.027
2021-06-01T14:17:10Z,0.799,0.924,0.068,51.764,433.997,25.047,7.468,20.018
2021-06-01T14:17:11Z,0.801,0.917,0.068,51.764,433.18,25.118,7.467,20.027
2021-06-01T14:17:11Z,0.803,0.926,0.068,51.355,433.18,25.238,7.467,20.01
2021-06-01T14:17:11Z,0.805,0.934,0.068,51.841,433.18,25.244,7.467,20.014
2021-06-01T14:17:11Z,0.808,0.934,0.068,52.541,433.589,25.244,7.468,20.01
2021-06-01T14:17:12Z,0.811,0.937,0.068,52.712,433.589,25.176,7.467,20.014
2021-06-01T14:17:12Z,0.815,0.935,0.068,52.316,433.997,25.115,7.467,19.98
2021-06-01T14:17:12Z,0.82,0.944,0.068,52.03,433.997,24.975,7.467,20.01
2021-06-01T14:17:12Z,0.824,0.942,0.068,52.524,433.18,24.84,7.468,20.001
2021-06-01T14:17:13Z,0.828,0.941,0.068,52.152,433.18,24.563,7.467,19.984
2021-06-01T14:17:13Z,0.833,0.948,0.068,51.788,434.406,24.366,7.467,19.975
2021-06-01T14:17:13Z,0.835,0.948,0.068,52.532,431.955,24.091,7.468,19.993
2021-06-01T14:17:13Z,0.84,0.955,0.068,52.492,433.997,23.894,7.467,19.962
2021-06-01T14:17:14Z,0.845,0.955,0.068,52.303,433.18,23.619,7.467,19.967
2021-06-01T14:17:14Z,0.848,0.957,0.068,52.218,434.406,23.345,7.466,19.98
2021-06-01T14:17:14Z,0.853,0.959,0.068,52.712,433.589,23.145,7.467,19.975
2021-06-01T14:17:14Z,0.856,0.96,0.068,52.794,434.814,22.869,7.467,19.984
2021-06-01T14:17:15Z,0.863,0.952,0.826,52.839,431.955,22.588,7.467,19.941
2021-06-01T14:17:15Z,0.866,0.964,0.826,52.41,432.772,22.337,7.467,19.945
2021-06-01T14:17:15Z,0.868,0.966,1.069,52.087,433.589,22.05,7.466,19.945
2021-06-01T14:17:15Z,0.873,0.962,1.069,52.459,434.814,21.849,7.466,19.962
2021-06-01T14:17:16Z,0.876,0.96,1.069,52.152,434.406,21.642,7.467,19.941
2021-06-01T14:17:16Z,0.878,0.971,1.069,51.903,434.406,21.433,7.467,19.928
2021-06-01T14:17:16Z,0.88,0.958,1.251,52.075,433.589,21.23,7.467,19.949
2021-06-01T14:17:16Z,0.881,0.971,1.357,52.483,442.985,21.087,7.467,19.915
2021-06-01T14:17:17Z,0.883,0.959,1.357,52.954,443.802,20.963,7.467,19.936
2021-06-01T14:17:17Z,0.884,0.974,1.357,52.884,443.802,20.772,7.467,19.906
2021-06-01T14:17:17Z,0.888,0.974,1.357,52.565,443.394,20.696,7.467,19.906
2021-06-01T14:17:17Z,0.888,0.98,1.357,52.238,442.985,20.553,7.467,19.902
2021-06-01T14:17:18Z,0.888,0.978,0.068,51.956,442.168,20.48,7.467,19.911
2021-06-01T14:17:18Z,0.89,0.979,0.068,52.733,442.577,20.395,7.467,19.889
2021-06-01T14:17:18Z,0.888,0.983,1.881,53.097,442.168,20.36,7.467,19.906
2021-06-01T14:17:18Z,0.888,0.988,1.852,52.876,444.211,20.362,7.467,19.889
2021-06-01T14:17:19Z,0.89,0.985,1.852,52.61,274.262,20.36,7.467,19.876
2021-06-01T14:17:19Z,0.888,0.988,2.083,52.884,273.853,20.35,7.467,19.88
2021-06-01T14:17:19Z,0.887,0.976,1.96,52.704,273.445,20.412,7.466,19.889
2021-06-01T14:17:19Z,0.884,0.993,2.099,52.643,274.262,20.497,7.467,19.898
2021-06-01T14:17:20Z,0.883,0.992,2.099,53.224,274.67,20.571,7.467,19.885
2021-06-01T14:17:20Z,0.88,0.993,1.83,52.978,272.219,20.561,7.467,19.872
2021-06-01T14:17:20Z,0.878,0.995,1.83,53.174,272.627,20.685,7.467,19.867
2021-06-01T14:17:20Z,0.878,0.995,1.849,53.211,672.988,20.76,7.467,19.872
2021-06-01T14:17:21Z,0.876,0.995,1.883,53.121,671.763,20.896,7.467,19.867
2021-06-01T14:17:21Z,0.877,0.996,1.839,53.224,671.763,21.027,7.467,19.846
2021-06-01T14:17:21Z,0.876,0.999,1.961,53.326,1423.46,21.118,7.467,19.867
2021-06-01T14:17:21Z,0.872,0.987,1.895,53.101,1424.686,21.244,7.467,19.842
2021-06-01T14:17:22Z,0.874,0.985,1.824,53.06,1424.686,21.379,7.466,19.846
2021-06-01T14:17:22Z,0.871,0.992,1.947,52.982,1610.568,21.439,7.467,19.837
2021-06-01T14:17:22Z,0.871,0.99,1.947,52.986,1613.019,21.646,7.467,19.842
2021-06-01T14:17:22Z,0.873,0.998,1.85,52.79,1611.793,21.778,7.467,19.829
2021-06-01T14:17:23Z,0.87,1.001,1.959,53.023,1612.61,21.855,7.467,19.85
2021-06-01T14:17:23Z,0.869,1.002,1.95,53.211,1612.61,22.043,7.466,19.829
2021-06-01T14:17:23Z,0.867,1,1.856,52.982,1611.793,22.116,7.466,19.829
2021-06-01T14:17:23Z,0.869,1.001,1.943,53.146,1502.715,22.257,7.467,19.833
2021-06-01T14:17:24Z,0.867,0.986,1.861,53.252,1503.124,22.377,7.467,19.833
2021-06-01T14:17:24Z,0.866,0.995,1.955,53.747,1501.898,22.453,7.466,19.837
2021-06-01T14:17:24Z,0.866,0.992,1.836,53.641,1394.046,22.586,7.467,19.824
2021-06-01T14:17:25Z,0.866,1.006,1.947,53.416,1393.229,22.747,7.467,19.82
2021-06-01T14:17:25Z,0.859,1.007,1.836,52.995,1335.626,22.933,7.466,19.824
2021-06-01T14:17:25Z,0.859,1.006,1.964,52.941,1335.626,22.931,7.468,19.824
2021-06-01T14:17:25Z,0.861,1.003,1.892,53.084,1335.626,23.01,7.471,19.798
2021-06-01T14:17:26Z,0.858,0.996,1.822,52.945,1334.401,23.072,7.472,19.811
2021-06-01T14:17:26Z,0.857,1.001,1.923,53.023,1258.005,23.132,7.473,19.803
2021-06-01T14:17:26Z,0.855,0.996,1.89,52.864,1256.371,23.141,7.474,19.82
2021-06-01T14:17:26Z,0.855,1.01,1.88,53.048,1257.597,23.132,7.474,19.79
2021-06-01T14:17:27Z,0.856,1.01,1.906,53.354,1177.116,23.136,7.474,19.798
2021-06-01T14:17:27Z,0.853,0.991,1.798,53.506,1176.299,23.147,7.474,19.82
2021-06-01T14:17:27Z,0.854,1.004,1.769,53.313,1173.848,23.128,7.473,19.803
2021-06-01T14:17:27Z,0.853,1.008,1.773,53.489,1115.836,23.132,7.473,19.816
2021-06-01T14:17:28Z,0.853,1.004,1.773,53.592,1115.836,23.124,7.473,19.807
2021-06-01T14:17:28Z,0.852,1.017,1.745,53.391,1117.47,23.066,7.474,19.807
2021-06-01T14:17:28Z,0.851,1.015,1.768,53.432,1056.599,22.994,7.473,19.785
2021-06-01T14:17:28Z,0.853,1.019,1.761,53.731,1057.416,22.936,7.474,19.785
2021-06-01T14:17:29Z,0.853,1.013,1.759,53.53,1058.233,22.94,7.473,19.816
2021-06-01T14:17:29Z,0.853,1,1.86,53.567,996.954,22.873,7.474,19.798
2021-06-01T14:17:29Z,0.85,1.016,1.823,53.702,996.545,22.795,7.474,19.82
2021-06-01T14:17:29Z,0.852,1.006,1.823,53.681,996.545,22.737,7.473,19.785
2021-06-01T14:17:30Z,0.85,1.006,1.829,53.575,948.338,22.739,7.473,19.803
2021-06-01T14:17:30Z,0.851,1.017,1.88,53.035,949.155,22.66,7.473,19.79
2021-06-01T14:17:30Z,0.85,0.993,1.824,53.072,948.338,22.59,7.473,19.785
2021-06-01T14:17:30Z,0.85,1,1.855,53.089,910.345,22.524,7.474,19.798
2021-06-01T14:17:31Z,0.848,1.015,1.723,53.309,908.302,22.457,7.474,19.785
2021-06-01T14:17:31Z,0.848,1.021,1.723,53.825,909.936,22.461,7.473,19.798
2021-06-01T14:17:31Z,0.847,1.018,1.802,53.628,860.504,22.379,7.474,19.803
2021-06-01T14:17:31Z,0.848,1.023,1.831,53.686,858.053,22.325,7.474,19.794
2021-06-01T14:17:32Z,0.844,0.997,1.819,53.755,857.644,22.257,7.474,19.794
2021-06-01T14:17:32Z,0.846,1.024,1.743,53.338,822.102,22.242,7.473,19.79
2021-06-01T14:17:32Z,0.843,1.019,1.796,53.547,819.242,22.246,7.474,19.803
2021-06-01T14:17:32Z,0.844,1.021,1.796,53.628,820.06,22.261,7.474,19.798
2021-06-01T14:17:33Z,0.842,1.005,1.81,53.726,819.242,22.186,7.472,19.777
